# Matter power spectrum P(k) at redshift z=0 for k=1.37159e-05 to 993.25 h/Mpc, number of wavenumbers equal to 592. Normalized to sigma8=0.8288, produced by VGP using CLASS (installed by CMB). k (h/Mpc)  P (Mpc/h)^3:
1.328123e-01 3.4899589193e+03
1.367210e-01 3.3937885784e+03
1.406311e-01 3.3047149770e+03
1.445421e-01 3.2214442520e+03
1.484535e-01 3.1415000864e+03
1.523653e-01 3.0631965415e+03
1.562772e-01 2.9850024055e+03
1.601893e-01 2.9060845678e+03
1.641014e-01 2.8258480677e+03
1.680136e-01 2.7445531852e+03
1.719258e-01 2.6628730393e+03
1.758380e-01 2.5811799167e+03
1.797502e-01 2.5009306278e+03
1.836624e-01 2.4228419424e+03
1.875747e-01 2.3481544902e+03
1.914869e-01 2.2775152522e+03
1.953991e-01 2.2113945124e+03
1.993113e-01 2.1500610803e+03
2.032236e-01 2.0937162552e+03
2.071358e-01 2.0416384882e+03
2.110480e-01 1.9935326007e+03
2.149603e-01 1.9485312686e+03
2.188725e-01 1.9060503999e+03
2.227847e-01 1.8654169884e+03
2.266970e-01 1.8256588769e+03
2.306092e-01 1.7867545611e+03
2.345214e-01 1.7478087449e+03
2.384337e-01 1.7086307624e+03
2.423459e-01 1.6689790095e+03
2.462581e-01 1.6291617602e+03
2.501704e-01 1.5893367220e+03
2.540826e-01 1.5500257541e+03
2.579948e-01 1.5114149325e+03
2.619071e-01 1.4739593889e+03
2.658193e-01 1.4378933743e+03
2.697315e-01 1.4035592158e+03
2.736438e-01 1.3710204129e+03
2.775560e-01 1.3403426707e+03
2.814682e-01 1.3114618104e+03
2.853805e-01 1.2841741924e+03
2.892927e-01 1.2584845679e+03
2.932049e-01 1.2340073178e+03
2.971172e-01 1.2105895856e+03
3.010294e-01 1.1879976315e+03
3.049416e-01 1.1657088828e+03
3.088539e-01 1.1439216053e+03
3.127661e-01 1.1221896472e+03
3.166783e-01 1.1006954704e+03
3.205906e-01 1.0792149487e+03
3.245028e-01 1.0578619361e+03
3.284150e-01 1.0366220522e+03
3.323273e-01 1.0157361113e+03
3.362395e-01 9.9520817910e+02
3.401517e-01 9.7518409437e+02
3.440640e-01 9.5571313863e+02
3.479762e-01 9.3693868442e+02
3.518884e-01 9.1888152699e+02
3.558007e-01 9.0166613545e+02
3.597129e-01 8.8513758147e+02
3.636251e-01 8.6928470721e+02
3.675374e-01 8.5410578853e+02
3.714496e-01 8.3952984646e+02
3.753618e-01 8.2531960303e+02
3.792741e-01 8.1155841043e+02
3.831863e-01 7.9803494704e+02
3.870985e-01 7.8478960148e+02
3.910108e-01 7.7172008044e+02
3.949230e-01 7.5883167831e+02
3.988352e-01 7.4608978742e+02
4.027475e-01 7.3347735208e+02
4.066597e-01 7.2099384424e+02
4.105719e-01 7.0874013113e+02
4.144842e-01 6.9670348238e+02
4.183964e-01 6.8494645649e+02
4.223086e-01 6.7344374446e+02
4.262209e-01 6.6235288470e+02
4.301331e-01 6.5145325552e+02
4.340453e-01 6.4089729649e+02
4.379576e-01 6.3069124797e+02
4.418698e-01 6.2078601517e+02
4.457820e-01 6.1117188046e+02
4.496943e-01 6.0186990785e+02
4.536065e-01 5.9273414561e+02
4.575187e-01 5.8385804627e+02
4.614310e-01 5.7516880911e+02
4.653432e-01 5.6664112745e+02
4.692554e-01 5.5825933070e+02
4.731677e-01 5.5000685861e+02
4.770799e-01 5.4189186148e+02
4.809921e-01 5.3391004275e+02
4.849044e-01 5.2603428002e+02
4.888166e-01 5.1831452460e+02
4.927288e-01 5.1069972786e+02
4.966411e-01 5.0323240400e+02
5.005533e-01 4.9590471251e+02
5.044655e-01 4.8872935276e+02
5.083778e-01 4.8175112474e+02
5.122900e-01 4.7485183595e+02
5.162022e-01 4.6814382385e+02
5.201145e-01 4.6161290303e+02
5.240267e-01 4.5523740348e+02
5.279389e-01 4.4901615448e+02
5.318512e-01 4.4292453226e+02
5.357634e-01 4.3695542729e+02
5.396756e-01 4.3110712377e+02
5.435879e-01 4.2536947039e+02
5.475001e-01 4.1975400630e+02
5.514123e-01 4.1419872609e+02
5.553246e-01 4.0874847838e+02
5.592368e-01 4.0338266539e+02
5.631490e-01 3.9809494068e+02
5.670613e-01 3.9289061522e+02
5.709735e-01 3.8776692085e+02
5.748857e-01 3.8273158396e+02
5.787980e-01 3.7778819159e+02
5.827102e-01 3.7293599590e+02
5.866224e-01 3.6817535268e+02
5.905347e-01 3.6350367744e+02
5.944469e-01 3.5892301454e+02
5.983591e-01 3.5442901793e+02
6.022714e-01 3.5002068256e+02
6.061836e-01 3.4570032862e+02
6.100958e-01 3.4146174983e+02
6.140081e-01 3.3730178823e+02
6.179203e-01 3.3321477188e+02
6.218325e-01 3.2919480446e+02
6.257448e-01 3.2524225705e+02
6.296570e-01 3.2134897749e+02
6.335692e-01 3.1751934813e+02
6.374815e-01 3.1374950094e+02
6.413937e-01 3.1004076711e+02
6.453059e-01 3.0639052261e+02
6.492182e-01 3.0279815866e+02
6.531304e-01 2.9926180149e+02
6.570426e-01 2.9577929342e+02
6.609549e-01 2.9235194976e+02
6.648671e-01 2.8898076277e+02
6.687793e-01 2.8566534855e+02
6.726916e-01 2.8240589708e+02
6.766038e-01 2.7920181444e+02
6.805160e-01 2.7605109152e+02
6.844283e-01 2.7295135948e+02
6.883405e-01 2.6990162695e+02
6.922527e-01 2.6689993379e+02
6.961650e-01 2.6394653331e+02
7.000772e-01 2.6103941896e+02
7.039894e-01 2.5817865558e+02
7.079017e-01 2.5536338437e+02
7.118139e-01 2.5258957542e+02
7.157261e-01 2.4985691382e+02
7.196384e-01 2.4716280400e+02
7.235506e-01 2.4450755056e+02
7.274628e-01 2.4189041761e+02
7.313751e-01 2.3931194755e+02
7.352873e-01 2.3677292048e+02
7.391995e-01 2.3427208429e+02
7.431118e-01 2.3180873567e+02
7.470240e-01 2.2938093173e+02
7.509362e-01 2.2698824358e+02
7.548485e-01 2.2463031105e+02
7.587607e-01 2.2230744953e+02
7.626729e-01 2.2001902914e+02
7.665852e-01 2.1776591035e+02
7.704974e-01 2.1554520967e+02
7.744096e-01 2.1335668141e+02
7.783219e-01 2.1120004281e+02
7.822341e-01 2.0907370541e+02
7.861463e-01 2.0697604793e+02
7.900586e-01 2.0490692368e+02
7.939708e-01 2.0286727167e+02
7.978830e-01 2.0085686722e+02
8.017953e-01 1.9887455520e+02
8.057075e-01 1.9691938233e+02
8.096197e-01 1.9499106922e+02
8.135320e-01 1.9308820843e+02
8.174442e-01 1.9121000052e+02
8.213564e-01 1.8935726297e+02
8.252687e-01 1.8752965943e+02
8.291809e-01 1.8572816974e+02
8.330931e-01 1.8394967897e+02
8.370054e-01 1.8219845869e+02
8.409176e-01 1.8046892640e+02
8.448298e-01 1.7876189613e+02
8.487421e-01 1.7707705363e+02
8.526543e-01 1.7541411644e+02
8.565665e-01 1.7377369261e+02
8.604788e-01 1.7215517700e+02
8.643910e-01 1.7055810270e+02
8.683032e-01 1.6898244775e+02
8.722155e-01 1.6742729173e+02
8.761277e-01 1.6589092961e+02
8.800399e-01 1.6437419144e+02
8.839522e-01 1.6287636808e+02
8.878644e-01 1.6139770549e+02
8.917766e-01 1.5993697178e+02
8.956889e-01 1.5849602795e+02
8.996011e-01 1.5707255573e+02
9.035133e-01 1.5566914984e+02
9.074256e-01 1.5428157952e+02
9.886020e-01 1.2901695616e+02
1.104376e+00 1.0203871113e+02
1.286260e+00 7.3429556848e+01
1.577686e+00 4.6775884658e+01
1.981869e+00 2.7915010130e+01
2.494932e+00 1.6380098229e+01
3.140933e+00 9.5069206421e+00
3.954200e+00 5.4642601663e+00
4.978043e+00 3.1133667302e+00
6.266985e+00 1.7598560918e+00
7.889667e+00 9.8770662593e-01
9.932502e+00 5.5066163164e-01
1.250428e+01 3.0524861720e-01
1.574195e+01 1.6831169101e-01
1.981795e+01 9.2331848379e-02
2.494932e+01 5.0423924094e-02
3.140933e+01 2.7419566125e-02
3.954200e+01 1.4850701069e-02
4.978043e+01 8.0130522062e-03
6.266985e+01 4.3077613812e-03
